ORGYN,GENDER,AGE,BILL,CLASS,LTIME,MNTH_INCOME
1,F,75,5592,Gold,4,6500
0,F,75,12598,Gold,2,6500
0,M,76,6296,Gold,8,6500
1,F,76,15813,Gold,2,6500
0,M,77,13383,Gold,21,6500
1,F,77,13524,Gold,25,6500
1,M,78,13911,Gold,5,6500
1,F,79,19549,Gold,32,6500
1,F,35,7662,Gold,4,7000
1,F,36,15704,Gold,6,7000
1,F,37,11165,Gold,1,7000
1,F,39,7642,Gold,4,7000
1,F,39,14945,Gold,8,7000
1,F,39,18847,Gold,7,7000
0,F,40,12499,Gold,7,7000
0,F,40,13326,Gold,2,7000
0,F,42,5354,Gold,4,7000
1,F,42,6097,Gold,2,7000
1,F,43,16082,Gold,7,7000
1,F,43,19846,Gold,1,7000
1,F,44,6838,Gold,8,7000
1,M,44,15263,Gold,2,7000
0,M,45,19870,Gold,2,7000
0,M,47,8366,Gold,7,7000
0,F,47,10538,Gold,1,7000
0,F,47,10817,Gold,2,7000
0,F,47,17734,Gold,2,7000
0,F,49,14146,Gold,4,7000
1,F,50,5451,Gold,6,7000
0,F,50,8299,Gold,6,7000
0,F,50,10120,Gold,11,7000
0,M,50,18815,Gold,1,7000
1,F,52,8662,Gold,5,7000
0,F,52,13566,Gold,5,7000
0,F,53,5494,Gold,11,7000
0,F,54,8113,Gold,11,7000
0,F,54,17711,Gold,6,7000
1,F,55,17300,Gold,29,7000
1,F,57,5534,Gold,4,7000
0,F,58,16658,Gold,4,7000
1,F,59,8233,Gold,6,7000
1,F,59,10487,Gold,5,7000
0,F,60,5984,Gold,2,7000
0,F,61,6563,Gold,9,7000
0,F,63,15369,Gold,5,7000
1,F,65,9120,Gold,6,7000
1,F,65,12621,Gold,2,7000
1,F,65,13677,Gold,3,7000
1,M,65,15995,Gold,1,7000
1,F,65,18800,Gold,8,7000
1,F,66,18020,Gold,5,7000
0,F,67,6491,Gold,14,7000
0,F,67,7612,Gold,6,7000
0,F,67,15474,Gold,3,7000
1,F,67,17876,Gold,19,7000
1,F,67,19453,Gold,2,7000
0,F,68,12117,Gold,3,7000
0,F,68,14598,Gold,13,7000
0,F,69,8906,Gold,17,7000
1,F,69,13144,Gold,4,7000
1,F,69,15158,Gold,7,7000
1,M,69,15397,Gold,11,7000
0,F,70,14347,Gold,2,7000
0,F,70,14819,Gold,5,7000
0,F,70,19499,Gold,5,7000
1,F,72,13537,Gold,2,7000
1,F,74,12847,Gold,4,7000
1,F,75,7008,Gold,5,7000
1,F,75,10531,Gold,10,7000
1,F,76,8840,Gold,11,7000
0,M,76,16249,Gold,8,7000
0,F,76,17437,Gold,2,7000
0,F,77,13394,Gold,4,7000
0,F,77,18355,Gold,2,7000
1,F,78,12800,Gold,4,7000
0,F,78,13568,Gold,12,7000
1,F,79,8192,Gold,4,7000
0,F,34,6454,Gold,8,7500
1,F,39,12017,Gold,2,7500
1,F,41,18382,Gold,8,7500
0,F,45,11965,Gold,6,7500
1,F,46,14307,Gold,5,7500
1,F,47,14357,Gold,6,7500
0,F,51,7488,Gold,1,7500
1,F,52,13309,Gold,13,7500
1,F,52,19344,Gold,7,7500
0,F,53,11084,Gold,2,7500
1,F,53,13931,Gold,4,7500
1,F,54,19527,Gold,1,7500
1,F,55,9320,Gold,8,7500
1,F,55,17565,Gold,2,7500
1,F,56,10774,Gold,9,7500
0,M,56,13963,Gold,6,7500
0,M,56,17963,Gold,5,7500
0,M,57,12502,Gold,7,7500
0,F,58,10265,Gold,29,7500
1,F,58,11091,Gold,6,7500
0,F,59,16474,Gold,7,7500
1,F,60,10571,Gold,1,7500
0,F,60,15569,Gold,4,7500
1,F,62,14883,Gold,7,7500
1,F,65,17358,Gold,6,7500
1,F,66,9082,Gold,6,7500
0,F,66,9785,Gold,1,7500
1,F,66,11234,Gold,8,7500
1,F,67,5789,Gold,6,7500
1,F,67,19743,Gold,12,7500
0,F,68,7061,Gold,8,7500
0,F,68,8249,Gold,26,7500
0,F,68,15822,Gold,8,7500
0,F,69,13989,Gold,7,7500
1,F,69,19991,Gold,11,7500
0,F,70,11751,Gold,5,7500
0,F,73,5125,Gold,12,7500
1,M,75,10498,Gold,2,7500
1,M,75,12336,Gold,5,7500
0,M,75,18572,Gold,5,7500
0,F,76,5165,Gold,6,7500
1,F,33,9439,Gold,3,8000
1,F,37,19655,Gold,6,8000
0,F,39,19814,Gold,8,8000
1,F,41,14108,Gold,1,8000
1,F,42,17526,Gold,6,8000
1,F,45,11831,Gold,2,8000
1,F,49,7589,Gold,4,8000
1,F,49,10071,Gold,9,8000
1,F,50,12203,Gold,6,8000
0,F,51,17506,Gold,5,8000
1,M,52,15311,Gold,10,8000
1,F,61,17745,Gold,3,8000
0,F,62,7631,Gold,3,8000
1,F,66,18229,Gold,1,8000
1,F,70,5978,Gold,8,8000
0,F,71,13052,Gold,12,8000
0,M,71,17446,Gold,25,8000
0,F,74,11325,Gold,5,8000
1,F,76,15091,Gold,2,8000
0,M,45,13653,Gold,4,8500
0,F,53,14191,Gold,4,8500
1,M,54,12264,Gold,19,8500
0,M,57,6173,Gold,8,8500
1,F,63,11164,Gold,1,8500
0,F,74,6338,Gold,21,8500
1,F,74,15960,Gold,16,8500
1,F,31,12533,Gold,2,9000
1,M,32,18245,Gold,2,9000
1,F,43,17060,Gold,8,9000
1,F,49,16128,Gold,8,9000
1,F,51,14535,Gold,7,9000
1,F,39,10699,Gold,3,9500
1,F,47,14837,Gold,8,9500
1,F,52,14413,Gold,6,9500
1,F,54,8738,Gold,3,9500
1,F,54,14687,Gold,2,9500
1,F,68,5102,Gold,12,9500
1,F,32,10226,Gold,8,10000
1,F,40,10550,Gold,5,10000
1,F,41,14816,Gold,1,10000
1,F,41,19700,Gold,1,10000
1,F,44,6556,Gold,5,10000
1,F,69,8538,Gold,4,10000
1,F,30,10602,Gold,7,10500
1,F,36,15962,Gold,1,10500
1,F,39,9231,Gold,8,10500
1,F,43,7040,Gold,10,10500
1,F,59,11778,Gold,6,10500
1,F,41,13096,Gold,1,11000
1,F,73,19535,Gold,5,11000
1,F,33,8778,Gold,1,11500
1,F,51,19327,Gold,1,12000
1,F,53,9451,Gold,10,12000
1,F,56,12498,Gold,2,12000
1,F,59,8113,Gold,8,12000
1,M,29,10465,Gold,2,12500
1,F,35,19073,Gold,2,12500
1,F,55,15709,Gold,13,13000
0,M,43,24091,Platinum,7,1000
0,F,58,20750,Platinum,3,1000
0,M,64,34371,Platinum,3,1000
0,M,74,21518,Platinum,3,1000
0,F,38,22372,Platinum,5,1500
1,F,50,46847,Platinum,2,1500
0,F,51,24523,Platinum,4,1500
1,F,54,42418,Platinum,3,1500
1,F,59,49868,Platinum,3,1500
0,F,64,22094,Platinum,4,1500
1,M,65,40603,Platinum,12,1500
0,F,67,32485,Platinum,5,1500
0,M,69,29901,Platinum,3,1500
0,M,72,45013,Platinum,4,1500
0,F,49,26193,Platinum,3,2000
0,F,51,25756,Platinum,3,2000
0,F,57,35120,Platinum,8,2000
1,F,65,37967,Platinum,3,2000
0,M,66,32661,Platinum,8,2000
0,M,66,38129,Platinum,4,2000
1,F,66,47323,Platinum,3,2000
0,F,67,20396,Platinum,3,2000
0,F,70,23504,Platinum,14,2000
0,M,71,26849,Platinum,3,2000
1,F,71,45133,Platinum,3,2000
1,F,72,47030,Platinum,5,2000
1,F,30,40743,Platinum,9,2500
0,F,45,26309,Platinum,7,2500
1,F,46,24189,Platinum,18,2500
0,F,46,31921,Platinum,9,2500
1,M,47,30069,Platinum,16,2500
0,M,48,38334,Platinum,8,2500
0,M,50,21860,Platinum,3,2500
0,F,51,30058,Platinum,4,2500
0,M,51,31817,Platinum,3,2500
0,F,51,37572,Platinum,7,2500
0,F,52,26950,Platinum,3,2500
0,F,52,40145,Platinum,4,2500
1,M,54,37550,Platinum,11,2500
0,M,54,48602,Platinum,1,2500
1,F,57,35322,Platinum,3,2500
1,M,60,21170,Platinum,5,2500
0,M,60,39821,Platinum,1,2500
0,M,61,27401,Platinum,1,2500
0,F,62,49837,Platinum,6,2500
1,F,65,42413,Platinum,4,2500
1,M,65,48136,Platinum,12,2500
0,F,67,23480,Platinum,4,2500
0,F,68,32025,Platinum,3,2500
0,M,68,38656,Platinum,4,2500
0,F,69,31408,Platinum,16,2500
0,F,70,34723,Platinum,3,2500
0,F,71,47397,Platinum,3,2500
0,F,72,22025,Platinum,8,2500
0,F,73,37706,Platinum,4,2500
0,M,39,20420,Platinum,16,3000
1,F,42,40079,Platinum,9,3000
0,M,46,33469,Platinum,1,3000
0,M,46,35488,Platinum,9,3000
0,M,49,24129,Platinum,3,3000
0,M,50,34806,Platinum,4,3000
0,F,53,33788,Platinum,11,3000
0,F,56,36409,Platinum,3,3000
0,F,59,23263,Platinum,3,3000
0,M,61,40501,Platinum,12,3000
1,F,62,44877,Platinum,9,3000
0,F,63,23920,Platinum,3,3000
1,F,63,37687,Platinum,3,3000
1,F,65,34656,Platinum,25,3000
1,M,65,41781,Platinum,8,3000
0,M,66,26371,Platinum,8,3000
0,F,67,34887,Platinum,3,3000
1,F,70,25517,Platinum,18,3000
0,M,70,31650,Platinum,1,3000
1,M,71,20125,Platinum,16,3000
0,F,71,20304,Platinum,4,3000
0,F,71,27473,Platinum,3,3000
0,M,73,22796,Platinum,6,3000
1,M,74,20438,Platinum,18,3000
1,M,74,31012,Platinum,21,3000
0,F,75,28307,Platinum,1,3000
1,F,75,38291,Platinum,2,3000
1,F,76,29654,Platinum,13,3000
0,F,76,31088,Platinum,3,3000
1,F,78,45220,Platinum,12,3000
1,F,29,46559,Platinum,1,3500
1,F,30,26949,Platinum,1,3500
1,F,32,27756,Platinum,5,3500
0,F,41,24392,Platinum,4,3500
1,M,46,32760,Platinum,7,3500
1,F,47,27409,Platinum,3,3500
0,F,49,39448,Platinum,6,3500
0,F,51,31812,Platinum,3,3500
0,F,52,24385,Platinum,4,3500
0,F,53,31330,Platinum,9,3500
0,F,54,30330,Platinum,4,3500
0,F,54,35643,Platinum,3,3500
0,F,54,47086,Platinum,8,3500
0,F,55,31915,Platinum,9,3500
1,F,55,33778,Platinum,27,3500
0,F,55,34331,Platinum,1,3500
1,F,56,23477,Platinum,8,3500
0,F,56,25289,Platinum,9,3500
0,M,57,33601,Platinum,4,3500
1,F,60,41720,Platinum,9,3500
1,F,61,22628,Platinum,21,3500
1,F,61,47458,Platinum,3,3500
0,M,61,48252,Platinum,3,3500
0,F,62,25856,Platinum,7,3500
1,F,62,33787,Platinum,11,3500
1,M,62,49903,Platinum,3,3500
0,M,63,22166,Platinum,7,3500
0,F,63,29854,Platinum,3,3500
1,M,64,31757,Platinum,3,3500
1,M,65,33016,Platinum,3,3500
0,F,66,30075,Platinum,3,3500
1,M,66,43674,Platinum,17,3500
0,M,67,33220,Platinum,5,3500
0,F,68,23584,Platinum,8,3500
0,M,68,25738,Platinum,2,3500
0,M,69,28643,Platinum,4,3500
1,F,69,36169,Platinum,17,3500
0,F,69,41090,Platinum,3,3500
1,F,69,45016,Platinum,7,3500
1,F,70,26111,Platinum,4,3500
0,M,71,21696,Platinum,9,3500
0,F,71,27158,Platinum,3,3500
0,F,71,30759,Platinum,12,3500
0,F,73,25651,Platinum,3,3500
0,F,75,25247,Platinum,4,3500
0,M,76,23462,Platinum,8,3500
0,F,76,25080,Platinum,5,3500
0,F,77,42562,Platinum,5,3500
0,F,78,33116,Platinum,3,3500
0,M,78,35026,Platinum,8,3500
1,F,31,37262,Platinum,4,4000
1,F,32,40657,Platinum,5,4000
0,F,37,29755,Platinum,7,4000
0,F,43,21280,Platinum,3,4000
0,M,43,40425,Platinum,8,4000
0,F,45,40020,Platinum,11,4000
0,F,51,23168,Platinum,3,4000
1,M,51,38790,Platinum,16,4000
1,F,52,45494,Platinum,3,4000
1,F,53,20941,Platinum,12,4000
0,F,53,27189,Platinum,7,4000
0,F,53,30946,Platinum,1,4000
1,F,54,46898,Platinum,3,4000
0,F,55,31370,Platinum,3,4000
0,F,57,37218,Platinum,8,4000
1,F,57,47373,Platinum,3,4000
0,M,58,43649,Platinum,3,4000
1,F,60,41450,Platinum,11,4000
0,F,63,26018,Platinum,3,4000
0,F,63,30295,Platinum,3,4000
0,F,64,44617,Platinum,6,4000
1,F,65,20363,Platinum,9,4000
1,F,66,31146,Platinum,8,4000
1,M,66,37356,Platinum,19,4000
1,F,67,23255,Platinum,19,4000
1,F,67,41458,Platinum,3,4000
0,F,67,42338,Platinum,9,4000
0,M,68,44272,Platinum,4,4000
0,F,68,49522,Platinum,6,4000
0,F,69,41310,Platinum,3,4000
1,F,69,45258,Platinum,18,4000
1,F,70,24459,Platinum,3,4000
0,M,70,30416,Platinum,5,4000
0,F,70,32254,Platinum,3,4000
1,M,70,42812,Platinum,24,4000
0,F,71,22306,Platinum,7,4000
1,M,71,44079,Platinum,6,4000
0,F,72,35483,Platinum,4,4000
0,F,72,43420,Platinum,13,4000
0,F,74,20472,Platinum,3,4000
1,M,74,28488,Platinum,11,4000
0,F,74,31045,Platinum,3,4000
0,M,75,23632,Platinum,3,4000
0,F,76,28344,Platinum,9,4000
0,F,76,36581,Platinum,12,4000
1,F,76,37500,Platinum,12,4000
0,M,77,37711,Platinum,4,4000
0,F,77,41704,Platinum,6,4000
1,M,78,29111,Platinum,27,4000
0,F,78,43208,Platinum,5,4000
0,F,35,28302,Platinum,4,4500
1,F,39,39784,Platinum,1,4500
0,F,43,39638,Platinum,5,4500
0,F,46,31667,Platinum,8,4500
0,F,47,21968,Platinum,3,4500
0,F,48,45580,Platinum,3,4500
0,F,49,33780,Platinum,3,4500
0,M,51,27788,Platinum,1,4500
0,F,52,37204,Platinum,4,4500
0,F,55,48380,Platinum,3,4500
1,M,57,48598,Platinum,12,4500
1,F,58,28728,Platinum,3,4500
0,F,59,32565,Platinum,3,4500
0,F,60,22520,Platinum,3,4500
0,M,61,23706,Platinum,3,4500
0,F,62,46335,Platinum,2,4500
0,F,62,48411,Platinum,12,4500
0,M,63,30311,Platinum,3,4500
1,M,63,37851,Platinum,14,4500
1,F,63,44558,Platinum,3,4500
0,F,64,44602,Platinum,4,4500
1,F,65,26554,Platinum,3,4500
1,F,65,46685,Platinum,9,4500
0,F,66,40146,Platinum,4,4500
0,F,67,21894,Platinum,4,4500
0,F,67,38179,Platinum,12,4500
0,F,68,24493,Platinum,3,4500
0,F,68,45627,Platinum,1,4500
0,F,71,20728,Platinum,3,4500
0,F,71,26327,Platinum,3,4500
0,M,71,44187,Platinum,15,4500
0,F,71,49837,Platinum,7,4500
1,M,72,20991,Platinum,9,4500
0,M,72,32325,Platinum,3,4500
0,F,72,45346,Platinum,3,4500
0,F,73,28633,Platinum,1,4500
0,F,73,33941,Platinum,3,4500
0,M,73,34779,Platinum,0,4500
1,F,73,44901,Platinum,4,4500
0,F,74,25392,Platinum,3,4500
0,F,74,33527,Platinum,6,4500
1,M,74,49877,Platinum,15,4500
1,F,76,34369,Platinum,1,4500
0,M,76,36077,Platinum,4,4500
0,F,78,26797,Platinum,10,4500
1,F,79,23225,Platinum,27,4500
1,F,41,29196,Platinum,1,5000
1,F,49,31877,Platinum,11,5000
0,M,50,25005,Platinum,4,5000
1,M,50,35664,Platinum,11,5000
0,F,53,22156,Platinum,1,5000
0,F,56,23828,Platinum,3,5000
1,M,57,29562,Platinum,11,5000
0,F,59,27088,Platinum,8,5000
0,F,60,33753,Platinum,9,5000
1,F,60,45618,Platinum,1,5000
0,F,63,24265,Platinum,3,5000
0,F,63,25177,Platinum,11,5000
1,M,63,48168,Platinum,16,5000
0,F,66,44877,Platinum,25,5000
1,F,66,48237,Platinum,8,5000
0,F,67,41681,Platinum,0,5000
0,F,69,23169,Platinum,4,5000
1,F,70,40563,Platinum,11,5000
1,F,71,31816,Platinum,3,5000
1,F,71,44124,Platinum,16,5000
1,F,71,47181,Platinum,8,5000
1,F,72,44402,Platinum,4,5000
0,F,72,46642,Platinum,12,5000
0,M,73,29180,Platinum,3,5000
0,F,73,39055,Platinum,3,5000
1,M,74,41823,Platinum,15,5000
1,F,74,47292,Platinum,15,5000
0,M,75,42118,Platinum,4,5000
0,F,76,30914,Platinum,3,5000
1,F,76,42838,Platinum,31,5000
1,F,77,41574,Platinum,18,5000
1,F,77,43193,Platinum,11,5000
1,F,33,45694,Platinum,4,5500
1,F,34,36568,Platinum,6,5500
1,F,39,38109,Platinum,7,5500
1,F,43,29925,Platinum,8,5500
0,F,50,28102,Platinum,1,5500
0,F,51,45743,Platinum,8,5500
0,M,52,35463,Platinum,4,5500
1,F,55,43444,Platinum,8,5500
0,F,56,48853,Platinum,4,5500
1,F,57,39692,Platinum,11,5500
1,F,58,49708,Platinum,3,5500
0,F,59,31629,Platinum,3,5500
0,M,59,41743,Platinum,3,5500
1,M,60,35326,Platinum,30,5500
0,F,62,21749,Platinum,3,5500
0,M,62,22479,Platinum,8,5500
1,F,62,31497,Platinum,25,5500
1,F,62,33154,Platinum,12,5500
0,M,63,31449,Platinum,4,5500
0,F,64,39103,Platinum,7,5500
0,M,66,20065,Platinum,3,5500
1,F,66,31191,Platinum,10,5500
1,M,66,42386,Platinum,15,5500
1,F,67,48125,Platinum,8,5500
1,F,68,26211,Platinum,29,5500
1,M,69,45651,Platinum,8,5500
1,F,70,25487,Platinum,9,5500
1,M,72,48308,Platinum,16,5500
0,F,73,48850,Platinum,3,5500
1,F,74,21470,Platinum,32,5500
1,F,74,39785,Platinum,13,5500
0,F,75,27158,Platinum,6,5500
0,F,76,22527,Platinum,12,5500
1,F,76,25977,Platinum,3,5500
0,M,77,41776,Platinum,8,5500
1,F,79,22539,Platinum,7,5500
1,F,40,28384,Platinum,3,6000
1,F,41,48843,Platinum,2,6000
1,F,55,35817,Platinum,11,6000
1,F,55,43872,Platinum,3,6000
0,F,56,42666,Platinum,3,6000
0,F,60,24509,Platinum,3,6000
1,F,61,23218,Platinum,13,6000
0,F,67,49795,Platinum,0,6000
0,M,68,35115,Platinum,4,6000
0,F,68,45667,Platinum,3,6000
0,F,69,25911,Platinum,3,6000
1,M,70,21447,Platinum,29,6000
1,F,73,40149,Platinum,4,6000
0,M,74,21972,Platinum,3,6000
1,M,74,38756,Platinum,24,6000
0,F,76,26992,Platinum,3,6000
1,F,43,22155,Platinum,9,6500
1,M,43,22321,Platinum,9,6500
1,M,44,25967,Platinum,7,6500
0,F,48,22294,Platinum,2,6500
1,F,53,43029,Platinum,7,6500
1,F,60,24266,Platinum,5,6500
1,M,61,20600,Platinum,8,6500
1,F,65,43576,Platinum,6,6500
1,F,65,48505,Platinum,8,6500
1,F,68,22205,Platinum,4,6500
0,M,68,41500,Platinum,7,6500
1,F,69,42207,Platinum,30,6500
1,F,71,26309,Platinum,3,6500
0,M,73,35591,Platinum,3,6500
0,F,73,38922,Platinum,25,6500
0,M,76,37577,Platinum,3,6500
1,F,77,26368,Platinum,15,6500
1,F,43,34802,Platinum,8,7000
1,F,48,27053,Platinum,1,7000
1,F,48,28801,Platinum,3,7000
1,F,50,30722,Platinum,9,7000
0,F,59,48673,Platinum,3,7000
0,F,64,32002,Platinum,10,7000
1,M,64,45315,Platinum,11,7000
0,M,70,44116,Platinum,3,7000
0,F,72,40895,Platinum,8,7000
1,M,73,27189,Platinum,21,7000
1,F,74,40717,Platinum,3,7000
1,F,75,28068,Platinum,4,7000
1,F,78,45150,Platinum,12,7000
1,F,30,36076,Platinum,1,7500
1,F,58,29085,Platinum,3,7500
1,F,60,42068,Platinum,12,7500
1,F,62,35433,Platinum,7,7500
0,F,72,22052,Platinum,3,7500
0,F,72,39745,Platinum,5,7500
0,F,49,27478,Platinum,11,8000
1,F,51,49596,Platinum,3,8500
1,M,62,47205,Platinum,9,9000
1,F,58,25346,Platinum,2,10500
0,M,72,2752,Silver,9,0
0,M,50,2883,Silver,11,500
0,F,52,2064,Silver,31,500
0,M,52,4320,Silver,5,500
0,F,55,3581,Silver,4,500
0,F,60,1072,Silver,15,500
0,M,73,1775,Silver,6,500
0,F,73,3584,Silver,11,500
0,M,77,4137,Silver,12,500
1,F,25,3201,Silver,2,1000
0,M,35,4007,Silver,5,1000
1,F,37,1651,Silver,4,1000
0,F,38,2900,Silver,2,1000
0,F,40,3534,Silver,5,1000
0,F,44,3314,Silver,9,1000
0,F,46,286,Silver,10,1000
0,F,47,3239,Silver,5,1000
0,F,48,1796,Silver,6,1000
0,F,48,4485,Silver,8,1000
0,M,49,2369,Silver,5,1000
0,M,49,4607,Silver,1,1000
0,F,50,1615,Silver,2,1000
0,F,51,3557,Silver,11,1000
0,F,53,1596,Silver,9,1000
0,F,55,300,Silver,6,1000
0,F,59,849,Silver,12,1000
0,M,60,1657,Silver,5,1000
0,F,61,1761,Silver,4,1000
0,F,61,2582,Silver,5,1000
0,F,61,4887,Silver,8,1000
0,F,63,3887,Silver,1,1000
0,F,64,1128,Silver,6,1000
0,F,64,2524,Silver,5,1000
1,F,67,898,Silver,2,1000
0,F,67,1580,Silver,5,1000
0,F,67,2451,Silver,1,1000
0,F,67,2939,Silver,9,1000
0,F,70,3587,Silver,4,1000
0,M,71,3343,Silver,12,1000
0,F,73,2140,Silver,0,1000
0,F,74,1344,Silver,18,1000
0,F,74,4447,Silver,11,1000
1,M,75,2991,Silver,6,1000
0,F,76,4185,Silver,11,1000
0,F,77,474,Silver,21,1000
0,F,77,4676,Silver,0,1000
1,F,19,3329,Silver,1,1500
1,M,28,1433,Silver,4,1500
1,F,28,4159,Silver,1,1500
1,M,30,378,Silver,3,1500
1,M,30,1206,Silver,7,1500
0,F,33,668,Silver,5,1500
1,M,33,1575,Silver,4,1500
0,M,33,2200,Silver,6,1500
0,F,33,3006,Silver,12,1500
1,F,33,4539,Silver,1,1500
0,M,34,4210,Silver,9,1500
0,M,34,4822,Silver,3,1500
1,F,38,4803,Silver,9,1500
0,F,40,2970,Silver,1,1500
0,F,41,2919,Silver,11,1500
1,F,43,749,Silver,5,1500
0,F,43,2404,Silver,8,1500
1,F,43,2473,Silver,8,1500
0,F,43,3688,Silver,2,1500
0,F,45,3421,Silver,4,1500
0,F,45,4268,Silver,5,1500
0,F,46,122,Silver,1,1500
0,F,46,292,Silver,10,1500
0,F,46,1864,Silver,8,1500
1,F,46,4028,Silver,2,1500
0,F,46,4255,Silver,5,1500
0,F,47,823,Silver,8,1500
1,M,47,1660,Silver,9,1500
0,M,48,1917,Silver,8,1500
0,F,48,4105,Silver,5,1500
1,F,49,4352,Silver,9,1500
0,F,50,779,Silver,8,1500
0,M,50,3497,Silver,1,1500
0,F,50,4194,Silver,8,1500
0,F,50,4409,Silver,13,1500
0,F,51,102,Silver,5,1500
0,M,51,826,Silver,5,1500
0,F,51,1622,Silver,13,1500
0,F,51,3864,Silver,7,1500
0,F,53,244,Silver,4,1500
0,F,54,1070,Silver,1,1500
0,F,54,4255,Silver,8,1500
0,F,55,1650,Silver,5,1500
0,F,55,3489,Silver,5,1500
0,F,56,910,Silver,5,1500
0,F,56,3650,Silver,11,1500
0,M,57,1145,Silver,9,1500
0,M,58,2135,Silver,2,1500
0,F,59,282,Silver,4,1500
1,M,59,2983,Silver,5,1500
0,M,59,3818,Silver,5,1500
0,F,60,2957,Silver,8,1500
0,F,61,460,Silver,9,1500
0,F,61,1787,Silver,8,1500
0,F,61,4599,Silver,8,1500
0,F,62,1814,Silver,10,1500
0,F,63,752,Silver,2,1500
0,M,63,4879,Silver,16,1500
1,M,65,996,Silver,5,1500
1,F,65,2670,Silver,5,1500
1,M,65,3947,Silver,20,1500
1,M,65,4000,Silver,8,1500
0,F,65,4594,Silver,8,1500
0,F,66,2865,Silver,8,1500
0,F,67,1056,Silver,7,1500
0,F,67,1513,Silver,5,1500
0,M,67,1613,Silver,7,1500
0,M,67,3636,Silver,1,1500
0,F,68,1832,Silver,1,1500
1,F,68,3932,Silver,5,1500
0,F,69,102,Silver,11,1500
0,M,69,1286,Silver,8,1500
0,F,70,517,Silver,8,1500
0,F,70,3146,Silver,11,1500
0,F,71,3145,Silver,12,1500
0,F,72,2899,Silver,16,1500
0,F,73,3069,Silver,17,1500
0,F,74,1813,Silver,3,1500
0,M,74,2087,Silver,17,1500
0,F,74,2467,Silver,9,1500
0,F,74,2778,Silver,5,1500
1,F,74,4968,Silver,2,1500
0,F,75,429,Silver,6,1500
0,M,75,4960,Silver,4,1500
1,F,77,1998,Silver,19,1500
0,M,77,3578,Silver,5,1500
0,F,78,239,Silver,1,1500
0,F,78,4953,Silver,2,1500
0,F,79,2695,Silver,5,1500
1,F,22,1490,Silver,2,2000
1,F,25,1168,Silver,5,2000
1,F,29,1318,Silver,7,2000
1,M,29,4853,Silver,5,2000
1,F,30,1338,Silver,6,2000
1,M,32,1905,Silver,3,2000
1,F,33,2089,Silver,11,2000
1,F,33,4933,Silver,4,2000
0,F,35,3206,Silver,7,2000
0,F,36,1311,Silver,7,2000
1,F,37,2570,Silver,8,2000
0,F,37,3030,Silver,12,2000
0,M,37,4488,Silver,4,2000
0,F,38,202,Silver,1,2000
0,F,38,1199,Silver,11,2000
0,F,38,3069,Silver,1,2000
0,F,39,1553,Silver,3,2000
0,M,39,4531,Silver,9,2000
0,F,40,138,Silver,8,2000
0,F,40,3579,Silver,8,2000
0,M,40,3634,Silver,8,2000
0,F,40,4673,Silver,8,2000
0,F,41,3688,Silver,3,2000
1,F,42,2573,Silver,8,2000
1,F,42,3523,Silver,8,2000
0,F,42,4357,Silver,11,2000
0,F,43,2381,Silver,9,2000
0,F,43,3598,Silver,1,2000
0,M,43,3877,Silver,2,2000
0,F,43,4530,Silver,9,2000
1,F,44,507,Silver,1,2000
1,M,44,4458,Silver,2,2000
0,F,44,4611,Silver,5,2000
0,F,45,153,Silver,10,2000
0,F,45,1995,Silver,8,2000
0,M,45,3310,Silver,7,2000
0,F,45,3877,Silver,9,2000
0,F,45,4072,Silver,5,2000
0,M,45,4832,Silver,9,2000
0,F,46,542,Silver,9,2000
0,M,47,714,Silver,2,2000
0,F,47,2544,Silver,8,2000
0,M,47,2780,Silver,1,2000
0,F,47,2900,Silver,4,2000
0,F,47,3135,Silver,5,2000
0,M,47,4419,Silver,1,2000
0,F,47,4599,Silver,8,2000
0,F,47,4735,Silver,6,2000
0,F,48,385,Silver,1,2000
0,F,48,1875,Silver,9,2000
0,F,48,1904,Silver,5,2000
0,F,48,3441,Silver,1,2000
0,F,48,3628,Silver,8,2000
0,F,48,4147,Silver,8,2000
0,F,49,1924,Silver,5,2000
0,F,49,2878,Silver,12,2000
0,F,49,3125,Silver,7,2000
0,F,49,4468,Silver,6,2000
0,F,50,594,Silver,9,2000
0,F,50,822,Silver,3,2000
0,F,50,2033,Silver,5,2000
0,F,50,2778,Silver,8,2000
0,M,50,3482,Silver,10,2000
0,M,50,4872,Silver,3,2000
0,F,51,738,Silver,9,2000
0,F,51,947,Silver,2,2000
0,F,51,1182,Silver,14,2000
0,F,51,1638,Silver,9,2000
0,M,51,3607,Silver,9,2000
0,F,51,4650,Silver,9,2000
0,M,51,4684,Silver,5,2000
0,F,52,533,Silver,4,2000
0,F,52,539,Silver,3,2000
0,F,52,3207,Silver,9,2000
0,M,52,3648,Silver,9,2000
0,F,52,4137,Silver,11,2000
0,M,52,4725,Silver,4,2000
0,M,52,4733,Silver,10,2000
0,F,53,2220,Silver,33,2000
0,M,53,2328,Silver,9,2000
0,F,53,3328,Silver,8,2000
0,M,54,3035,Silver,5,2000
0,M,54,3593,Silver,3,2000
0,M,54,4268,Silver,4,2000
0,F,55,3734,Silver,2,2000
0,F,55,4194,Silver,8,2000
0,F,56,648,Silver,6,2000
0,F,56,1710,Silver,8,2000
0,F,56,4754,Silver,1,2000
0,F,57,794,Silver,9,2000
0,F,57,1768,Silver,7,2000
0,F,57,2620,Silver,3,2000
